timestamp,operation,status_code,latency_ms
2026-08-13T17:47:31.162913195Z,read,200,32.336
2026-08-13T17:47:31.171366138Z,read,200,25.223
2026-08-13T17:47:31.156593893Z,read,200,40.441
2026-08-13T17:47:31.183537479Z,read,200,14.271
2026-08-13T17:47:31.171663514Z,read,200,26.730
2026-08-13T17:47:31.166938658Z,read,200,31.842
2026-08-13T17:47:31.171502754Z,read,200,27.731
2026-08-13T17:47:31.190298213Z,read,200,12.304
2026-08-13T17:47:31.156314232Z,read,200,47.024
2026-08-13T17:47:31.171162766Z,read,200,32.553
2026-08-13T17:47:31.160685887Z,read,200,43.541
2026-08-13T17:47:31.171206621Z,read,200,33.333
2026-08-13T17:47:31.157973322Z,read,200,46.657
2026-08-13T17:47:31.183708121Z,read,200,21.004
2026-08-13T17:47:31.1833373Z,read,200,21.427
2026-08-13T17:47:31.170953111Z,read,200,34.669
2026-08-13T17:47:31.162653328Z,read,200,43.304
2026-08-13T17:47:31.195266242Z,write,201,20.203
2026-08-13T17:47:31.194646939Z,write,201,20.947
2026-08-13T17:47:31.195065399Z,write,201,21.565
2026-08-13T17:47:31.197047336Z,read,200,21.889
2026-08-13T17:47:31.194879924Z,read,200,25.744
2026-08-13T17:47:31.196601148Z,read,200,32.731
2026-08-13T17:47:31.198799839Z,write,201,30.757
2026-08-13T17:47:31.206016408Z,write,201,28.602
2026-08-13T17:47:31.203360493Z,write,201,31.369
2026-08-13T17:47:31.204247116Z,write,201,31.024
2026-08-13T17:47:31.197827078Z,write,201,38.792
2026-08-13T17:47:31.203726741Z,read,200,35.692
2026-08-13T17:47:31.19840623Z,read,200,41.121
2026-08-13T17:47:31.199245492Z,read,200,40.962
2026-08-13T17:47:31.219022953Z,write,201,29.623
2026-08-13T17:47:31.220647299Z,write,201,28.113
2026-08-13T17:47:31.234750553Z,write,201,15.230
2026-08-13T17:47:31.204638929Z,read,200,47.411
2026-08-13T17:47:31.204772602Z,read,200,47.386
2026-08-13T17:47:31.202621266Z,read,200,49.647
2026-08-13T17:47:31.229364515Z,read,200,22.998
2026-08-13T17:47:31.215605013Z,read,200,36.828
2026-08-13T17:47:31.216646058Z,read,200,35.846
2026-08-13T17:47:31.204558626Z,read,200,49.498
2026-08-13T17:47:31.215493464Z,read,200,38.642
2026-08-13T17:47:31.20563362Z,read,200,48.575
2026-08-13T17:47:31.229573001Z,read,200,24.691
2026-08-13T17:47:31.234637042Z,read,200,19.710
2026-08-13T17:47:31.204721461Z,read,200,50.829
2026-08-13T17:47:31.240244867Z,write,201,17.118
2026-08-13T17:47:31.239433738Z,read,200,19.173
2026-08-13T17:47:31.248670362Z,read,200,10.064
2026-08-13T17:47:31.239537345Z,read,200,20.094
2026-08-13T17:47:31.236633301Z,read,200,23.495
2026-08-13T17:47:31.235299693Z,read,200,25.649
2026-08-13T17:47:31.250010791Z,write,201,23.520
2026-08-13T17:47:31.252508298Z,write,201,33.856
2026-08-13T17:47:31.254279789Z,write,201,32.603
2026-08-13T17:47:31.252282831Z,write,201,35.863
2026-08-13T17:47:31.2523707Z,read,200,36.222
2026-08-13T17:47:31.24877374Z,read,200,40.462
2026-08-13T17:47:31.258754493Z,write,201,32.559
2026-08-13T17:47:31.252179288Z,write,201,39.245
2026-08-13T17:47:31.252069358Z,read,200,39.416
2026-08-13T17:47:31.257386845Z,write,201,34.156
2026-08-13T17:47:31.254359Z,write,201,37.272
2026-08-13T17:47:31.260147443Z,write,201,33.146
2026-08-13T17:47:31.25421791Z,read,200,39.330
2026-08-13T17:47:31.254073269Z,read,200,39.699
2026-08-13T17:47:31.254144287Z,read,200,41.614
2026-08-13T17:47:31.259645256Z,read,200,37.168
2026-08-13T17:47:31.25244Z,read,200,44.499
2026-08-13T17:47:31.255592261Z,read,200,41.545
2026-08-13T17:47:31.273608911Z,write,201,34.190
2026-08-13T17:47:31.258622302Z,read,200,53.313
2026-08-13T17:47:31.260966914Z,read,200,53.622
2026-08-13T17:47:31.291334105Z,write,201,27.555
2026-08-13T17:47:31.291566216Z,write,201,27.811
2026-08-13T17:47:31.293816709Z,write,201,26.709
2026-08-13T17:47:31.288165172Z,write,201,32.489
2026-08-13T17:47:31.291642774Z,write,201,29.316
2026-08-13T17:47:31.28649138Z,write,201,35.454
2026-08-13T17:47:31.288611083Z,write,201,33.671
2026-08-13T17:47:31.297153322Z,write,201,30.017
2026-08-13T17:47:31.29683526Z,write,201,30.651
2026-08-13T17:47:31.311971169Z,read,200,17.854
2026-08-13T17:47:31.296947852Z,read,200,33.284
2026-08-13T17:47:31.291494092Z,read,200,38.984
2026-08-13T17:47:31.293306466Z,read,200,37.492
2026-08-13T17:47:31.289249111Z,read,200,41.728
2026-08-13T17:47:31.318912191Z,read,200,14.303
2026-08-13T17:47:31.307942689Z,read,200,25.688
2026-08-13T17:47:31.320544428Z,read,200,13.248
2026-08-13T17:47:31.286912768Z,read,200,46.972
2026-08-13T17:47:31.291434211Z,read,200,42.680
2026-08-13T17:47:31.314612488Z,read,200,19.707
2026-08-13T17:47:31.319401743Z,write,201,14.994
2026-08-13T17:47:31.293560174Z,read,200,40.905
2026-08-13T17:47:31.295935491Z,read,200,38.578
2026-08-13T17:47:31.327499695Z,read,200,12.278
2026-08-13T17:47:31.320978452Z,write,201,19.411
2026-08-13T17:47:31.321958039Z,read,200,18.567
2026-08-13T17:47:31.322294448Z,read,200,19.856
2026-08-13T17:47:31.32066865Z,read,200,21.947
2026-08-13T17:47:31.329851502Z,write,201,22.369
2026-08-13T17:47:31.339803072Z,write,201,23.910
2026-08-13T17:47:31.333237717Z,write,201,31.028
2026-08-13T17:47:31.333813461Z,write,201,30.623
2026-08-13T17:47:31.330496126Z,write,201,34.139
2026-08-13T17:47:31.334478327Z,write,201,30.758
2026-08-13T17:47:31.334130803Z,write,201,31.235
2026-08-13T17:47:31.330810661Z,read,200,35.624
2026-08-13T17:47:31.330244262Z,read,200,38.535
2026-08-13T17:47:31.327247914Z,read,200,42.385
2026-08-13T17:47:31.334404318Z,read,200,35.644
2026-08-13T17:47:31.33098789Z,read,200,39.382
2026-08-13T17:47:31.333642272Z,read,200,37.044
2026-08-13T17:47:31.342636591Z,write,201,28.878
2026-08-13T17:47:31.352257229Z,write,201,19.385
