timestamp,operation,status_code,latency_ms
2026-08-17T16:18:14.876117499Z,read,200,63.815
2026-08-17T16:18:14.890035712Z,write,201,53.349
2026-08-17T16:18:14.886678976Z,read,200,58.743
2026-08-17T16:18:14.889665655Z,write,201,59.148
2026-08-17T16:18:14.891323357Z,read,200,58.198
2026-08-17T16:18:14.898662453Z,write,201,52.726
2026-08-17T16:18:14.880048557Z,read,200,72.128
2026-08-17T16:18:14.910480715Z,write,201,41.824
2026-08-17T16:18:14.910698047Z,write,201,41.794
2026-08-17T16:18:14.898534448Z,write,201,54.067
2026-08-17T16:18:14.908582407Z,read,200,47.105
2026-08-17T16:18:14.913990343Z,read,200,42.232
2026-08-17T16:18:14.898924349Z,read,200,60.021
2026-08-17T16:18:14.923415832Z,read,200,47.043
2026-08-17T16:18:14.926260043Z,write,201,44.343
2026-08-17T16:18:14.945453002Z,write,201,29.030
2026-08-17T16:18:14.936537434Z,write,201,38.839
2026-08-17T16:18:14.929608176Z,read,200,49.106
2026-08-17T16:18:14.94340828Z,read,200,35.420
2026-08-17T16:18:14.926055766Z,read,200,53.522
2026-08-17T16:18:14.939839161Z,read,200,43.465
2026-08-17T16:18:14.949543731Z,write,201,33.856
2026-08-17T16:18:14.936242134Z,read,200,47.299
2026-08-17T16:18:14.939943295Z,read,200,43.791
2026-08-17T16:18:14.948941404Z,write,201,34.891
2026-08-17T16:18:14.952515572Z,write,201,31.430
2026-08-17T16:18:14.958993059Z,write,201,26.829
2026-08-17T16:18:14.956236975Z,read,200,36.678
2026-08-17T16:18:14.974550565Z,write,201,26.098
2026-08-17T16:18:14.983959532Z,write,201,17.135
2026-08-17T16:18:14.952202863Z,read,200,50.229
2026-08-17T16:18:14.952315003Z,read,200,50.214
2026-08-17T16:18:14.97959295Z,read,200,23.054
2026-08-17T16:18:14.955710774Z,read,200,47.787
2026-08-17T16:18:14.975403882Z,read,200,28.728
2026-08-17T16:18:14.951406648Z,read,200,52.820
2026-08-17T16:18:14.95263009Z,read,200,52.489
2026-08-17T16:18:14.98341691Z,read,200,27.171
2026-08-17T16:18:14.978734963Z,read,200,32.900
2026-08-17T16:18:14.97884258Z,read,200,33.301
2026-08-17T16:18:14.983851953Z,write,201,31.300
2026-08-17T16:18:14.970488392Z,read,200,46.490
2026-08-17T16:18:14.983554899Z,read,200,34.421
2026-08-17T16:18:14.993056641Z,write,201,28.078
2026-08-17T16:18:14.983324325Z,read,200,45.596
2026-08-17T16:18:15.002572837Z,write,201,26.458
2026-08-17T16:18:15.00265725Z,read,200,26.496
2026-08-17T16:18:15.003608608Z,write,201,25.726
2026-08-17T16:18:15.00245196Z,read,200,28.764
2026-08-17T16:18:14.985836557Z,read,200,45.474
2026-08-17T16:18:14.983770414Z,read,200,47.605
2026-08-17T16:18:15.015252838Z,write,201,19.805
2026-08-17T16:18:15.01064878Z,read,200,27.343
2026-08-17T16:18:15.01799238Z,read,200,20.099
2026-08-17T16:18:15.004159271Z,read,200,34.011
2026-08-17T16:18:15.005134692Z,read,200,33.087
2026-08-17T16:18:15.016999992Z,read,200,21.306
