timestamp,operation,status_code,latency_ms
2026-08-15T09:35:22.818924946Z,write,503,466.255
2026-08-15T09:35:22.820988517Z,write,503,464.302
2026-08-15T09:35:22.820740164Z,write,503,464.711
2026-08-15T09:35:22.819086857Z,write,503,466.654
2026-08-15T09:35:22.819166148Z,write,503,467.083
2026-08-15T09:35:22.818881766Z,write,503,469.033
2026-08-15T09:35:22.819782629Z,write,503,468.378
2026-08-15T09:35:22.819591804Z,write,503,472.007
2026-08-15T09:35:22.824723304Z,write,503,467.896
2026-08-15T09:35:22.823047236Z,write,503,470.166
2026-08-15T09:35:22.819950852Z,write,503,473.463
2026-08-15T09:35:22.819232392Z,write,503,474.594
2026-08-15T09:35:22.820380916Z,write,503,473.820
2026-08-15T09:35:22.820147393Z,write,503,474.442
2026-08-15T09:35:22.819318456Z,write,503,476.107
2026-08-15T09:35:22.820811827Z,write,503,475.292
2026-08-15T09:35:22.822856805Z,write,503,474.019
2026-08-15T09:35:22.820464841Z,write,503,477.499
2026-08-15T09:35:22.823920917Z,write,503,475.207
2026-08-15T09:35:22.820559596Z,write,503,479.024
2026-08-15T09:35:23.288190913Z,write,503,514.317
2026-08-15T09:35:23.285347813Z,write,503,517.419
2026-08-15T09:35:23.286268621Z,write,503,517.968
2026-08-15T09:35:23.285784369Z,write,503,519.532
2026-08-15T09:35:23.29689393Z,write,503,508.687
2026-08-15T09:35:23.285233852Z,write,503,520.508
2026-08-15T09:35:23.287952452Z,write,503,517.987
2026-08-15T09:35:23.285465984Z,write,503,520.750
2026-08-15T09:35:23.292642688Z,write,503,523.482
2026-08-15T09:35:23.296136515Z,write,503,520.119
2026-08-15T09:35:23.295456478Z,write,503,520.910
2026-08-15T09:35:23.293435284Z,write,503,523.022
2026-08-15T09:35:23.294622076Z,write,503,521.897
2026-08-15T09:35:23.299146788Z,write,503,517.438
2026-08-15T09:35:23.294218147Z,write,503,523.689
2026-08-15T09:35:23.291625324Z,write,503,526.382
2026-08-15T09:35:23.293844124Z,write,503,524.506
2026-08-15T09:35:23.299601271Z,write,503,519.251
2026-08-15T09:35:23.29323701Z,write,503,525.715
2026-08-15T09:35:23.297996662Z,write,503,521.006
2026-08-15T09:35:23.802569324Z,write,503,467.227
2026-08-15T09:35:23.802786209Z,write,503,467.268
2026-08-15T09:35:23.806232199Z,write,503,467.729
2026-08-15T09:35:23.80595629Z,write,503,469.041
2026-08-15T09:35:23.805768083Z,write,503,472.885
